song_id,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var,label,parjaay
744,112.3471467,142060,1268.392857,0.256309122,0.310892791,0.096654333,0.35256061,0.300280988,0.09016867,0.21913402,0.18791917,0.035313615,1.388111353,12.15927315,147.8479309,-9.08754158,63.86654282,4078.935303,0.004400016,2.892407894,8.366023064,0.074159026,0.034294289,0.001176098,1631.026094,577.3012364,333276.7175,1914.484747,384.2731418,147665.8475,26.61987145,7.044240036,49.62131768,3232.647119,1201.52209,1443655.332,0.678919839,0.81638082,0.666477643,-0.014383187,0.103738668,0.010761711,0.059125493,0.048710753,0.002372737,-0.023169974,0.073952332,0.005468947,-5.38E-05,0.015780663,0.000249029,2.14552381,1.211881444,1.468656635,1,Puja
745,123.046875,151955,1309.956897,0.245108902,0.309239417,0.095629022,0.405318946,0.289552987,0.083840929,0.234424207,0.168459563,0.028378624,2.490518093,19.06120682,363.3296204,-9.929653168,59.98921967,3598.706299,0.008568911,2.392653465,5.724790573,0.091115773,0.052636921,0.002770645,1884.493491,626.9835158,393108.3291,2205.81463,517.5178909,267824.7674,23.89322303,6.864966864,47.12777005,3939.992842,1481.653886,2195298.238,0.827500837,1.052158607,1.107037734,0.00860099,0.093610481,0.008762922,0.076083251,0.035982701,0.001294755,-0.000145179,0.098882012,0.009777653,-0.000253758,0.021007512,0.000441316,8.138594104,2.980690689,8.884516982,1,Puja
746,151.9990809,193405,1272.401316,0.278321177,0.316172868,0.099965282,0.380950004,0.288957357,0.083496355,0.225425921,0.180323287,0.032516488,2.49362731,17.88651276,319.9273071,-7.83836174,53.08208847,2817.708252,0.003362279,2.123883247,4.510879993,0.096777335,0.038597867,0.001489795,1905.779154,639.1721082,408540.9839,2241.872665,427.1802661,182482.9798,23.71145984,6.006405783,36.07691043,4072.796206,1396.407068,1949952.701,0.926892421,1.063685114,1.131426022,0.014670262,0.092592077,0.008573293,0.065568765,0.034388803,0.00118259,-3.39E-05,0.095373333,0.009096073,-0.000194892,0.025494428,0.000649966,4.090195011,1.44284088,2.081789804,1,Puja
747,112.3471467,138093,1266.908257,0.212837845,0.309811234,0.095982999,0.357072204,0.305122137,0.093099527,0.215123824,0.192496945,0.037055074,2.73322916,26.78253555,717.3041992,-10.21819115,61.87559509,3828.589355,0.001146309,2.717969179,7.387356758,0.095359191,0.051170263,0.002618396,1987.181405,810.3479373,656663.7795,2384.535791,458.5526307,210270.5151,23.17917299,6.084930808,37.02638294,4212.478694,1731.070544,2996605.23,0.679626351,0.816122664,0.666056202,0.001655215,0.101508527,0.010303981,0.063078606,0.055967186,0.003132326,-8.55E-05,0.104789212,0.010980779,-0.000178071,0.01702632,0.000289896,4.950494331,1.877798177,3.526125995,1,Puja
748,135.9991776,173481,1285.044444,0.26795873,0.297650993,0.088596106,0.38074103,0.286422253,0.08203771,0.229761346,0.174765721,0.030543057,0.620614648,6.10354948,37.25331497,-8.381402016,63.00030899,3969.039063,0.003819572,2.19344306,4.811192036,0.052174937,0.022460718,0.000504484,1514.649694,398.163911,158534.5001,1826.72901,288.6705689,83330.69737,23.99186239,6.405109185,41.02542367,3121.418625,733.0572064,537372.8679,0.561083238,0.65721947,0.431937432,-0.008707669,0.094805878,0.008988154,0.056454496,0.029419466,0.000865505,-0.021802677,0.046849299,0.002194857,-0.000127335,0.013780529,0.000189903,2.122303855,1.350583228,1.824075055,1,Puja
749,112.3471467,146377,1284.008772,0.210091665,0.29844901,0.089071818,0.381328315,0.287091434,0.082421489,0.226596199,0.178850485,0.031987496,1.363753676,12.42126083,154.2877197,-7.970614433,58.87570953,3466.349121,0.00405977,2.071472883,4.290999413,0.072191335,0.040128093,0.001610264,1819.994309,459.7293078,211351.0365,2077.620578,274.3286976,75256.23431,26.23946635,7.12428541,50.7554426,3793.906225,806.3845021,650255.9652,0.68951656,0.847666672,0.718538787,-0.006237123,0.096834982,0.009377014,0.077173948,0.036840984,0.001357258,-0.021453619,0.075015821,0.005627374,-3.74E-05,0.015220991,0.000231679,3.214802721,1.871224026,3.501479356,1,Puja
750,135.9991776,169627,1275.390977,0.213408604,0.306305647,0.093823157,0.37159127,0.299780965,0.08986862,0.22221358,0.184267355,0.033954458,3.798165321,35.82000351,1283.072632,-10.03859329,55.43240738,3072.751953,0.005345329,2.312248468,5.346492767,0.115630016,0.060726516,0.00368771,1983.703045,632.4824071,400033.9953,2311.445302,463.0797888,214442.8908,23.31907668,6.496461287,42.20400925,3981.938422,1516.638365,2300191.93,0.910718151,1.078347418,1.162833153,-0.003461637,0.095255667,0.009073642,0.070512423,0.042133524,0.001775234,-5.67E-05,0.125661269,0.015790753,-0.000165751,0.018719817,0.000350432,4.532535147,1.7869954,3.193352559,1,Puja
751,135.9991776,165056,1309.968254,0.24165909,0.304986715,0.093016893,0.406485677,0.283693314,0.080481894,0.234782757,0.16795949,0.02821039,1.913595915,15.20889091,231.3103485,-11.20594978,58.57169342,3430.643066,0.006336768,2.357197285,5.556378841,0.080598317,0.046633724,0.002174704,1996.207694,656.15232,430535.867,2211.569041,438.9998201,192720.842,23.1836041,6.376254961,40.65662733,4071.46288,1422.352817,2023087.537,0.734530278,0.914029483,0.835449895,0.016027834,0.092113444,0.008484887,0.079630282,0.044338658,0.001965917,-6.73E-05,0.087522529,0.007660193,-0.000155649,0.01840522,0.000338752,4.828589569,1.465682733,2.148225875,1,Puja
752,86.1328125,105868,1260.333333,0.290879071,0.296041667,0.087640673,0.416342378,0.271995306,0.073981449,0.238228187,0.163035775,0.026580664,1.959599853,12.45484924,155.1232758,-7.519779682,49.41484451,2441.826904,0.008614312,2.082963228,4.338736057,0.0906737,0.037650891,0.001417589,2006.243221,396.2594071,157021.5177,1976.379588,249.3222006,62161.55972,25.94069218,7.183285392,51.59958902,3832.026828,686.6940757,471548.7536,1.025766358,1.171835685,1.373198872,0.000179747,0.087836645,0.007715276,0.105153937,0.038454992,0.001478786,-9.43E-07,0.088767156,0.007879608,-3.65E-05,0.024691457,0.000609668,5.591365079,2.5167646,6.334104054,1,Puja
753,151.9990809,198546,1289.25974,0.280492485,0.298897624,0.089339785,0.424407184,0.279357046,0.078040361,0.240966143,0.158961163,0.025268651,4.577250004,29.29965019,858.4695435,-4.830914021,48.25756073,2328.791992,0.010821817,2.605136633,6.786736488,0.129823178,0.062695369,0.003930709,1818.660428,646.9780808,418580.637,1953.65001,460.5698998,212124.6326,23.57559853,6.990205119,48.8629676,3735.80241,1383.428517,1913874.461,1.420700225,1.699847748,2.889482368,-0.013389521,0.084902001,0.00720835,0.084803909,0.049961951,0.002496197,-8.14E-07,0.130406037,0.017005736,-3.28E-05,0.034427635,0.001185262,2.720217687,1.115314029,1.243925384,1,Puja
754,198.7680288,251178,1281.520408,0.266215563,0.303726524,0.092249803,0.432534724,0.277001202,0.076729663,0.248635794,0.146675067,0.021513575,2.649550438,21.66119385,469.2073364,-3.947136641,49.21103668,2421.726318,0.009765386,2.579901218,6.655889988,0.098348379,0.051390812,0.002641015,2070.147005,641.0811237,410985.0071,2007.566023,465.3302683,216532.2586,23.3362614,7.084068393,50.184025,4185.966355,1334.819931,1781744.249,1.021884498,1.198114917,1.435479355,0.003138278,0.085397258,0.007292692,0.110530889,0.045582129,0.00207773,6.34E-07,0.097049601,0.009418624,-2.99E-05,0.031035336,0.000963192,1.933061224,0.829536739,0.688131201,1,Puja
755,143.5546875,182073,1329,0.257836312,0.307196409,0.094369642,0.37144655,0.295740724,0.087462574,0.221192004,0.185492401,0.034407431,2.171408176,15.12592793,228.7936859,-8.136394501,52.62857056,2769.766357,0.008492714,2.193556309,4.8116889,0.089703478,0.037656575,0.001418018,2022.512702,646.9685596,418568.3171,2345.732035,396.161878,156944.2336,22.44399708,5.766362739,33.25093924,4288.699067,1381.393118,1908246.945,0.857900236,0.992492888,0.985042132,-0.001969338,0.092676169,0.008588872,0.062362624,0.039876841,0.001590162,-5.63E-05,0.091139041,0.008306324,-0.000181592,0.018457366,0.000340674,4.277115646,1.200958861,1.442302186,1,Puja
756,80.74951172,102877,1270.08642,0.253540128,0.300859988,0.090516724,0.40806064,0.282020509,0.079535566,0.238146207,0.163155501,0.026619718,1.110131145,9.935606003,98.71626282,-6.510211468,57.22547531,3274.755127,0.006077366,2.370688677,5.620164871,0.069254622,0.036017269,0.001297244,2013.554226,486.7637002,236938.8999,2194.110761,326.3097945,106478.082,25.78618508,6.585331514,43.36659115,3866.159955,746.7021536,557564.1061,0.685396347,0.79786166,0.636583228,-0.002914357,0.091885322,0.008442912,0.090533088,0.051541113,0.002656486,-0.021117829,0.070672229,0.004994564,-9.03E-05,0.015418799,0.000237739,3.037170068,1.915788387,3.670245146,1,Puja
757,151.9990809,193392,1280.741722,0.244432792,0.296916872,0.088159636,0.418955773,0.280461133,0.078658447,0.237962364,0.16342352,0.026707247,0.676298499,5.929807186,35.16261292,-6.333972931,62.43082809,3897.608154,0.005368678,2.239283323,5.014389515,0.056036077,0.026308827,0.000692154,1764.472974,560.5732992,314242.4238,2053.075289,402.2531663,161807.6098,25.4577944,6.384085898,40.75655275,3478.053969,1003.289517,1006589.856,0.583166471,0.687617153,0.472817349,-0.008287826,0.09307679,0.008663289,0.079815844,0.038626125,0.001491978,-0.021401422,0.052068513,0.00271113,-0.00017467,0.01574699,0.000247968,2.439256236,1.314144303,1.72697525,1,Puja
758,151.9990809,190512,1304.876712,0.244382113,0.320360899,0.102631114,0.410025805,0.288942903,0.08348801,0.234075482,0.168943784,0.028542002,2.39100194,18.58581352,345.4324341,-8.685020447,60.63885498,3677.070557,0.00769981,2.206117392,4.86695385,0.092527844,0.045411285,0.002062185,1653.300782,601.2338025,361482.0852,1957.134644,480.147298,230541.4278,23.16747843,6.360665923,40.45807098,3151.48511,1500.153317,2250459.974,0.792462642,0.94548289,0.893937895,0.005173535,0.092711667,0.008595453,0.068995804,0.02813159,0.000791386,-3.11E-05,0.095406562,0.009102412,-0.000158116,0.026889073,0.000723022,4.483773243,1.156784955,1.338151433,1,Puja
759,123.046875,142630,1308.53211,0.234641597,0.308670968,0.095277771,0.325710982,0.295657009,0.087413065,0.20975245,0.198336187,0.039337243,4.106262207,29.55473137,873.4821167,-7.790636539,56.05849075,3142.554199,0.007243386,1.900080562,3.610306025,0.121156536,0.059764266,0.003571768,1427.616833,426.7763143,182138.0225,1795.009105,260.6051108,67915.02376,25.03478437,6.008940338,36.10736398,2714.091922,825.076273,680750.8563,1.120082565,1.321976051,1.74762068,-0.001422879,0.112780158,0.012719364,0.053073375,0.028502957,0.000812419,-0.021034779,0.127703413,0.01630816,-0.000141619,0.021307833,0.000454024,5.709786848,3.443613218,11.85847199,1,Puja
760,135.9991776,166104,1297.6875,0.275468349,0.302357823,0.091420256,0.421788543,0.285320818,0.081407972,0.234548186,0.168286903,0.028320482,2.713856697,15.84761238,251.1468201,-5.641390324,53.91068649,2906.362305,0.008112785,2.053858757,4.218335629,0.102481119,0.038970597,0.001518707,1818.299019,646.1165837,417466.6398,2089.512373,438.8882648,192622.909,24.60563793,6.232570488,38.84493489,3814.068604,1347.154739,1814825.89,1.019113408,1.147734137,1.317293649,-0.023023692,0.084915585,0.007210657,0.071175118,0.039446967,0.001556063,-1.85E-05,0.102326661,0.010470746,-0.000192787,0.020455236,0.000418417,5.858394558,2.513929813,6.319843105,1,Puja
761,112.3471467,146925,1288.815789,0.274690956,0.309464544,0.095768303,0.357089669,0.29724142,0.088352464,0.218741567,0.188375848,0.03548546,1.235641837,9.992961884,99.85929108,-7.496972561,62.49625778,3905.782471,0.004809265,2.461466789,6.058818817,0.068680376,0.035329726,0.00124819,1509.685348,522.5818442,273091.7839,1847.124453,351.0552375,123239.7798,24.52876746,6.694429631,44.81538809,3115.381162,1096.014423,1201247.615,0.683644398,0.846520934,0.716597691,-0.017731234,0.103192269,0.010648644,0.051623649,0.028019779,0.000785108,-0.021721907,0.067593791,0.00456892,-0.000167816,0.017839402,0.000318244,4.750802721,2.777706425,7.715652982,1,Puja
762,95.703125,116418,1293.533333,0.210392684,0.301238239,0.090744473,0.384316444,0.292459279,0.085532434,0.223894289,0.182221516,0.033204681,2.51958847,18.32220268,335.703125,-7.933605671,57.14983749,3266.104004,0.009644929,2.667022467,7.113008976,0.098179847,0.040720481,0.001658158,1924.328739,596.7498129,356110.3391,2251.468639,393.5801955,154905.3703,24.33059906,7.150848445,51.13463349,3794.152057,1405.623951,1975778.69,0.834662519,0.996327817,0.992669119,-0.005771286,0.086661578,0.007510229,0.071939096,0.039464782,0.001557469,-6.01E-05,0.100803167,0.010161279,-0.000186086,0.021967024,0.00048255,6.037188209,2.361630347,5.577297894,1,Puja
763,112.3471467,140580,1301.666667,0.261606425,0.306204855,0.093761407,0.421865225,0.282299429,0.079692967,0.243944974,0.154350843,0.023824183,2.713292837,20.72822762,429.6593933,-8.268995285,55.13477325,3039.843018,0.005564718,2.257865906,5.097958088,0.099819645,0.046930466,0.002202469,1879.602999,647.5136835,419273.9703,2178.412586,472.1340485,222910.5598,23.49471369,6.603543675,43.60678906,3922.884612,1450.126767,2102867.639,0.934150353,1.111672183,1.235815042,-0.001203304,0.082613922,0.00682506,0.065849564,0.031409916,0.000986583,-4.07E-05,0.102448083,0.01049561,-0.000198879,0.02374642,0.000563892,4.542984127,1.39872572,1.956433641,1,Puja
764,73.828125,87732,1235.661972,0.227227941,0.296819985,0.08810211,0.366793007,0.283314407,0.080267057,0.22260775,0.183790977,0.033779123,0.543331742,5.205916882,27.10157204,-10.05859566,69.02925873,4765.038574,0.004649792,2.216989994,4.915044308,0.049935821,0.021627026,0.000467728,1455.370347,414.6975154,171974.0292,1707.488268,307.2311075,94390.95341,26.77383384,6.553641367,42.95021517,2987.186104,869.5415024,756102.4243,0.495574316,0.573495505,0.328897094,-0.000742802,0.105729919,0.011178816,0.064128486,0.024508629,0.000600673,-0.023349134,0.045645688,0.002083529,-2.71E-05,0.010189953,0.000103835,3.524789116,1.977756826,3.911522062,1,Puja
765,123.046875,155187,1272.02459,0.252930731,0.311949968,0.097312786,0.342640579,0.298999637,0.089400776,0.21282071,0.195040198,0.038040679,2.358690977,30.27446556,916.5432739,-7.645514965,61.59715652,3794.209717,0.005339631,2.513556957,6.317968845,0.088169619,0.05354194,0.002866739,1467.664524,544.2971558,296259.3938,1833.679565,352.2261156,124063.2365,25.16120707,6.585646447,43.37073912,3043.994093,1087.191141,1181984.577,0.773089953,0.970112397,0.941118064,0.012710783,0.102876957,0.010583668,0.057344513,0.042942131,0.001844027,-0.021511886,0.096173786,0.009249397,-0.000100438,0.01764912,0.000311491,2.9698322,1.779334989,3.166033003,1,Puja
766,161.4990234,206313,1273.537037,0.21784693,0.298039466,0.088827521,0.398272395,0.287062764,0.082405038,0.230382264,0.173946387,0.030257346,0.977339029,7.709377766,59.43450546,-8.099553108,65.71147156,4317.99707,0.006629474,2.359850883,5.568895817,0.066834509,0.023369001,0.00054611,1330.177107,441.7903478,195178.7114,1689.992007,394.474307,155609.9789,25.39265547,6.556817288,42.99185295,2805.691368,1210.972204,1466453.679,0.653184547,0.73297774,0.537256367,-0.031381106,0.092737978,0.008600333,0.059750017,0.021742038,0.000472716,-0.02954785,0.060237151,0.003628514,-0.000100246,0.012596805,0.000158679,2.557678005,1.343134889,1.80401133,1,Puja
767,135.9991776,168277,1274.825758,0.218221992,0.299854696,0.089912847,0.396778643,0.288701802,0.083348736,0.233885062,0.169207302,0.028631111,2.414516449,16.66835976,277.834198,-10.22171688,58.63802338,3438.417725,0.005998387,2.574368477,6.627372742,0.094687723,0.045175079,0.002040788,1866.261303,581.2888041,337896.6738,2140.087496,443.7473684,196911.727,24.33784156,6.691699656,44.77884428,3717.715019,1375.10389,1890910.709,0.853053043,1.022984713,1.046497722,-0.006191028,0.089379857,0.007988759,0.074255031,0.03267292,0.00106752,-8.12E-05,0.098238826,0.009650867,-0.00016969,0.021010622,0.000441446,6.274031746,2.414870818,5.831601068,1,Puja
768,129.1992188,159391,1255.047244,0.296777368,0.299531579,0.089719161,0.448423594,0.270368099,0.073098913,0.246866557,0.149633673,0.022390236,2.534817219,15.78396988,249.1337128,-5.325590134,50.20625305,2520.667969,0.009318686,2.173676729,4.724870205,0.097130768,0.050487991,0.002549037,1879.240368,504.5952564,254616.3728,2026.814711,325.1786882,105741.1792,24.48490037,7.337324293,53.83632778,3809.1103,968.2443521,937497.1255,1.125917187,1.382018173,1.90997423,0.006182432,0.080578042,0.006492821,0.092232247,0.039590639,0.001567419,-2.66E-06,0.098673426,0.009736445,-3.28E-05,0.026938111,0.000725662,2.885079365,1.281204528,1.641485042,1,Puja
769,117.4538352,140248,1241.132743,0.245369077,0.304176211,0.092523172,0.378903925,0.293171316,0.085949413,0.223839151,0.182289242,0.033229368,1.711804032,16.53694916,273.4706726,-5.483360767,58.25986099,3394.211426,0.007513586,2.451191187,6.008338451,0.077957436,0.045335449,0.002055303,1682.46271,516.5546296,266828.6853,2011.046675,344.8435709,118917.0884,25.4713659,6.135107516,37.63954424,3362.833832,1038.852419,1079214.348,0.756355571,0.924685497,0.855043268,0.017359824,0.091605726,0.008391609,0.073265619,0.035266244,0.001243708,-0.02260449,0.082483925,0.006803597,-0.000221817,0.015528104,0.000241122,2.149006803,1.079002961,1.164247389,1,Puja
770,78.30255682,94390,1275.540541,0.264553785,0.321223736,0.103184693,0.405079186,0.292835057,0.085752375,0.236728108,0.165206344,0.027293136,2.199507952,14.84659672,220.4214325,-9.296159744,61.41477585,3771.774658,0.007383948,2.330286741,5.43023634,0.08882083,0.04283442,0.001834787,1729.339722,705.7139961,498032.2443,2019.006717,515.0693238,265296.4083,23.40411112,6.516905293,42.4700546,3393.175315,1609.125941,2589286.293,0.790446785,0.960924105,0.923375136,0.008971773,0.089455131,0.00800222,0.065182146,0.040611756,0.001649315,-2.24E-05,0.092770852,0.008606431,-0.000152348,0.01896956,0.000359844,4.426884354,1.339778807,1.795007253,1,Puja
771,89.10290948,111245,1264.147727,0.287393719,0.296481133,0.087901071,0.408353359,0.285440862,0.081476487,0.23026261,0.174104749,0.030312464,1.995174289,11.24351788,126.4167023,-6.242093086,51.62024689,2664.649902,0.00912707,2.134344101,4.55542469,0.087492786,0.036634363,0.001342077,1762.333597,438.5634509,192337.9005,2000.577128,285.3040666,81398.41041,24.94478149,6.990106316,48.86158631,3633.073865,858.4240923,736891.9222,0.991551565,1.163039391,1.352660625,0.001145175,0.079864292,0.006378305,0.08065862,0.038470666,0.001479992,-2.67E-06,0.08492171,0.007211696,-3.47E-05,0.024596758,0.000605001,3.343673469,1.984117611,3.936722695,1,Puja
772,112.3471467,138771,1261.554545,0.334403694,0.298374921,0.089027599,0.408909768,0.277007133,0.076732948,0.238202911,0.163072704,0.026592707,2.287990808,16.68485069,278.3842163,-3.448073387,51.5382576,2656.191895,0.011821759,2.715970278,7.376494408,0.089585781,0.047458984,0.002252355,1857.300833,630.8959248,398029.6679,2025.076346,403.3759405,162712.1494,23.60845264,7.300442467,53.29646021,3840.797609,1259.134289,1585419.158,0.997775925,1.247508619,1.556277753,0.034384006,0.086879059,0.007547971,0.08127294,0.055128998,0.003039206,3.73E-06,0.090925917,0.008267522,-2.44E-05,0.027721919,0.000768505,3.14862585,1.523136992,2.319946296,1,Puja
773,112.3471467,127620,1251.176471,0.288006902,0.309943765,0.096065134,0.402695715,0.288958311,0.083496898,0.234881933,0.16782077,0.028163811,2.259654045,14.09197712,198.5838165,-7.669489384,57.70246124,3329.574219,0.00742962,2.296900511,5.275751591,0.091400705,0.037794359,0.001428414,1655.778966,667.249129,445221.4001,2007.392373,456.4297425,208328.1098,23.5824934,6.375287469,40.64429031,3406.500235,1528.799962,2337229.324,0.897282367,1.035620864,1.072510573,-0.017094439,0.088564564,0.007843682,0.059688226,0.040128753,0.001610317,-2.58E-05,0.091490425,0.008370497,-0.000155241,0.020865839,0.000435383,5.096780045,1.68667839,2.844883991,1,Puja
774,129.1992188,161070,1309.512195,0.222764239,0.304860592,0.09293998,0.389181197,0.291396499,0.084911913,0.224319113,0.181698291,0.033014269,2.662060261,20.27049065,410.8927612,-8.756663322,56.83897781,3230.669434,0.008839282,2.353404045,5.538510799,0.098425202,0.044962283,0.002021607,1762.739324,608.860229,370710.7784,2091.612885,468.1251206,219141.1286,23.80474673,5.783668404,33.4508202,3461.929066,1579.039147,2493364.629,0.888225093,1.02688462,1.054492022,-0.004370613,0.089489474,0.008008366,0.068947051,0.033874517,0.001147483,-6.01E-05,0.100868344,0.010174423,-0.00017333,0.02097518,0.000439958,4.436172336,1.624857287,2.640161202,1,Puja
775,135.9991776,163362,1247.038168,0.219273716,0.304836094,0.092925049,0.37607649,0.293585569,0.086192489,0.227306144,0.177947324,0.03166525,1.695700407,19.79945374,392.0183716,-8.477276802,60.16159821,3619.417969,0.007799986,2.01856041,4.074585915,0.077251546,0.043982714,0.001934479,1558.181644,412.4452256,170111.0641,1915.397756,300.6231767,90374.29437,25.0226485,6.403610716,41.0062302,3328.184042,848.8062177,720471.9952,0.681839903,0.799586403,0.639338417,-0.027252767,0.096857277,0.009381332,0.058575798,0.024409016,0.0005958,-0.022769677,0.081720293,0.006678206,-8.09E-05,0.013939818,0.000194319,2.086312925,1.343114818,1.803957413,1,Puja
776,92.28515625,113611,1262.344444,0.286016971,0.301322907,0.090795495,0.4339104,0.276631296,0.076524876,0.242134647,0.157175526,0.024704146,1.563254476,10.27027607,105.478569,-6.129333973,47.70675659,2275.93457,0.007313785,2.402646303,5.77270937,0.08316531,0.039250545,0.001540605,2086.093381,411.2510057,169127.3897,2060.321677,300.1606519,90096.41694,23.61676383,6.207592603,38.53420593,4017.821538,897.7024585,805869.704,1.069639614,1.312236876,1.721965619,-0.024066246,0.071916773,0.005172022,0.11391749,0.042291009,0.001788529,-0.021544181,0.071562126,0.005121137,-9.95E-05,0.0358583,0.001285818,2.633142857,1.721793692,2.964573517,1,Puja
777,117.4538352,139292,1243.678571,0.286020011,0.301916689,0.091153689,0.414557487,0.283941686,0.080622874,0.233805606,0.169317075,0.028668272,1.080593228,8.2778368,68.52257538,-4.952666283,56.62084961,3205.920654,0.006249801,2.059186935,4.240250587,0.068884976,0.027317187,0.000746229,1581.721971,330.9028287,109496.6821,1805.356254,321.0567384,103077.4292,25.18686973,6.430457024,41.35077754,3147.930965,803.8567292,646185.641,0.803310682,0.926488168,0.858380326,0.016648019,0.075588336,0.005713597,0.074019205,0.027517383,0.000757206,-0.022534803,0.062456008,0.003900753,-0.000347451,0.019357888,0.000374728,2.772462585,1.607609207,2.584407363,1,Puja
778,123.046875,154080,1284,0.272916615,0.29561004,0.087385289,0.452978611,0.275673836,0.075996056,0.24625682,0.15063503,0.022690912,0.646007538,3.646635056,13.29794693,-7.781690598,58.70884705,3446.72876,0.006345287,2.77944684,7.725324631,0.056499917,0.021230023,0.000450714,1798.1468,501.1000357,251101.2458,1913.910084,429.7661308,184698.9272,23.48784174,6.367327128,40.54285476,3795.543716,1101.347996,1212967.408,0.722664206,0.873806891,0.763538483,-0.029265951,0.074563061,0.00555965,0.093921201,0.045459961,0.002066608,-0.022431441,0.044951931,0.002020676,-0.000147166,0.020954942,0.00043911,2.331283447,1.397879841,1.954068049,1,Puja
779,86.1328125,101072,1263.4,0.241370961,0.300400376,0.090240389,0.428602874,0.278322548,0.077463441,0.241127015,0.158717031,0.025191096,2.798276424,18.9289856,358.306488,-5.853375912,51.48674011,2650.884521,0.007837526,2.231921673,4.981473923,0.103585921,0.047069255,0.002215515,2140.037779,689.8790669,475933.127,2250.870358,484.6315222,234867.7123,23.9078714,6.597475173,43.52667866,4420.339937,1457.949448,2125616.594,1.005669908,1.171271218,1.371876266,-0.012187666,0.083767136,0.007016933,0.094171577,0.050407223,0.002540888,-2.85E-05,0.105952196,0.011225868,-0.000210972,0.023512302,0.000552828,4.570848073,1.3990726,1.95740414,1,Puja
780,99.38401442,117714,1239.094737,0.21840483,0.302587003,0.091558896,0.365571082,0.293140411,0.085931301,0.220260413,0.186597652,0.034818684,3.413836956,25.08285904,629.1497803,-9.003429413,55.91033936,3125.966064,0.002956225,2.589960337,6.707894325,0.114662513,0.047942653,0.002298498,1888.000317,652.7728013,426112.3302,2151.909731,447.582532,200330.123,25.04910922,7.055931217,49.78616533,3884.67651,1419.285607,2014371.634,0.957511863,1.11725402,1.248256545,0.003007844,0.104082653,0.010833199,0.071553422,0.042443672,0.001801465,-0.000104016,0.119747631,0.014339495,-0.00020971,0.019211391,0.000369078,5.096780045,2.046249858,4.18713848,1,Puja
781,117.4538352,149629,1348.009009,0.215122476,0.297003627,0.088211156,0.364010096,0.292063028,0.085300818,0.218689191,0.18817976,0.035411622,2.3621943,27.56946754,760.0755615,-14.47955227,63.00850296,3970.071533,0.004955984,1.161512852,1.349112034,0.078500234,0.064943768,0.004217693,1616.643805,445.8682638,198798.5086,1860.050773,413.0674429,170624.7124,25.76486481,5.833977934,34.03529853,3222.209682,970.8593466,942567.8709,0.640540992,0.874869198,0.765396114,0.010501205,0.108689396,0.011813385,0.06841134,0.029061107,0.000844548,0.002173668,0.100290135,0.010058111,3.35E-05,0.00747264,5.58E-05,4.599873016,1.728598915,2.988054209,1,Puja
782,117.4538352,142396,1271.392857,0.232251719,0.305045843,0.093052961,0.388907701,0.291762412,0.085125305,0.227685499,0.177461677,0.031492647,0.982922316,8.181526184,66.9373703,-6.520394802,62.54856873,3912.323242,0.005818893,2.290360212,5.245750427,0.063512951,0.030519761,0.000931456,1675.425191,415.3082737,172480.9622,2001.270818,292.6153093,85623.71925,26.11528979,7.055860153,49.7851625,3621.928099,856.9974253,734444.587,0.599333315,0.699436701,0.489211698,-0.004741547,0.09472533,0.008972888,0.07907095,0.03803431,0.001446609,-0.022465469,0.063043818,0.003974523,-0.000170651,0.012887602,0.00016609,3.487637188,2.008191843,4.032834478,1,Puja
783,112.3471467,118006,1761.283582,0.245045707,0.308943599,0.09544614,0.400086969,0.287027836,0.082384981,0.231912013,0.171901575,0.029550151,2.391341448,29.49214363,869.786499,-15.4184885,61.7036171,3807.336426,0.006966313,1.94286871,3.774739027,0.081555113,0.06650345,0.004422709,1891.927529,605.6787173,366846.7086,2077.654019,491.8047619,241871.9238,24.39388721,7.04427656,49.62183225,3756.356452,1335.671211,1784017.584,0.717495526,1.02799093,1.056765352,-0.000722325,0.101964674,0.010396795,0.072240871,0.030607016,0.000936789,-0.000300342,0.099749297,0.009949922,-9.63E-05,0.018054666,0.000325971,14.12121542,6.936691939,48.11769506,1,Puja
